CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,POB_TOT,ANALF,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL.5000,PO2SM,IM,GM,AÑO
30,Veracruz de Ignacio de la Llave,30087,Xalapa,413136,4.82,0.42,0.47,0.88,31.92,3.82,3.19,41.08,-1.646,Muy bajo,2005
30,Veracruz de Ignacio de la Llave,30087,Xalapa,390590,5.27,-,0.97,1.27,36.83,6.41,4.48,48.65,-1.67,Muy bajo,2000
30,Veracruz de Ignacio de la Llave,30087,Xalapa,336632,6.01,-,1.75,4.17,-,-,-,-,-1.561,Muy bajo,1995
30,Veracruz de Ignacio de la Llave,30193,Veracruz,328607,5.5,4.57,7.83,8.65,45.73,6.15,4.98,52.68,-1.916,Muy bajo,1990
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,319187,4.15,0.16,0.33,2.95,29.2,0.83,4.01,29.95,-1.383,Muy bajo,2015
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,305260,4.77,0.44,0.75,5.55,34.23,2.77,4.01,35.21,-1.456,Muy bajo,2010
30,Veracruz de Ignacio de la Llave,30087,Xalapa,288454,7.08,3.79,4.53,8.43,47.3,9.59,3.12,60.53,-1.818,Muy bajo,1990
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,280363,5.69,0.54,0.72,5.4,38.02,3.5,3.89,46.73,-1.434,Muy bajo,2005
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,267212,6.45,-,2.28,9.42,44.04,5.5,4.19,55.34,-1.41,Muy bajo,2000
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,259096,6.89,-,4.73,17.71,-,-,-,-,-1.258,Bajo,1995
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,233115,8.18,6.92,10.85,19.18,56.9,7.14,1.92,59.6,-1.549,Bajo,1990
30,Veracruz de Ignacio de la Llave,30044,córdoba,218153,4.54,0.25,0.61,6.79,30.48,3.89,18.55,46.51,-1.063,Bajo,2015
30,Veracruz de Ignacio de la Llave,30108,Minatitlón,202965,9.85,-,20.4,41.01,-,-,-,-,-0.812,Bajo,1995
30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,200119,3.44,0.15,0.57,10.31,27.17,5.21,4.17,32.88,-1.246,Muy bajo,2015
30,Veracruz de Ignacio de la Llave,30044,córdoba,196541,5.33,0.55,0.7,8.68,36.42,5.14,18.55,36.79,-1.252,Muy bajo,2010
30,Veracruz de Ignacio de la Llave,30108,Minatitlón,195523,11.45,21.2,25.23,54.93,61.98,19.32,27.34,50.64,-0.959,Bajo,1990
30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,193311,4.07,0.26,1.02,14.04,33.98,6.24,4.17,21.78,-1.527,Muy bajo,2010
30,Veracruz de Ignacio de la Llave,30044,córdoba,186623,6.2,0.99,0.76,12.37,40.38,8.25,17.46,51.2,-1.182,Bajo,2005
30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,181438,5.11,0.37,1.15,16.22,35.29,10.12,3.82,44.39,-1.396,Muy bajo,2005
30,Veracruz de Ignacio de la Llave,30044,córdoba,177288,7.24,-,1.67,15.11,46,13.53,19.25,60.64,-1.151,Bajo,2000
30,Veracruz de Ignacio de la Llave,30124,Papantla,171167,17.3,-,26.27,71.11,-,-,-,-,0.669,Alto,1995
30,Veracruz de Ignacio de la Llave,30124,Papantla,170304,15.59,-,18.87,63.79,60.23,49.65,56.49,76.36,0.286,Alto,2000
30,Veracruz de Ignacio de la Llave,30044,córdoba,168760,7.26,-,4.91,18.99,-,-,-,-,-1.082,Bajo,1995
30,Veracruz de Ignacio de la Llave,30141,San Andr�s Tuxtla,164834,17.6,0.99,1.6,3.88,30.01,10.89,57.56,63.36,0.125,Alto,2015
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,161829,3.57,0.53,0.78,21.22,28.25,2.6,24.37,39.48,-0.991,Bajo,2015
30,Veracruz de Ignacio de la Llave,30124,Papantla,161097,10.19,1.59,1.86,48.96,37.06,24.21,62.51,53.33,0.547,Alto,2015
30,Veracruz de Ignacio de la Llave,30124,Papantla,158599,12.39,1.37,3.36,54.81,46.01,27.85,62.51,64.73,0.321,Medio,2010
30,Veracruz de Ignacio de la Llave,30124,Papantla,158003,19.08,23.17,38.45,68.82,72.35,59.37,58.84,77.92,0.141,Alto,1990
30,Veracruz de Ignacio de la Llave,30108,Minatitlón,157840,7.11,2.71,3.28,31.19,36.93,8.54,29.01,42.71,-0.786,Bajo,2010
30,Veracruz de Ignacio de la Llave,30108,Minatitlón,157393,4.99,0.77,2.11,25.59,30.73,7.12,29.01,39.61,-0.643,Bajo,2015
30,Veracruz de Ignacio de la Llave,30141,San Andr�s Tuxtla,157364,19.76,2.94,3.33,4.37,41.07,27.94,57.56,64.18,0.199,Medio,2010
30,Veracruz de Ignacio de la Llave,30131,Poza Rica De Hidalgo,154586,6,-,6.55,18.2,-,-,-,-,-1.443,Muy bajo,1995
30,Veracruz de Ignacio de la Llave,30108,Minatitlón,153001,8.77,-,12.79,37.21,47.66,15.26,28.63,59.1,-0.755,Bajo,2000
30,Veracruz de Ignacio de la Llave,30124,Papantla,152863,14.79,1.62,6.86,57.01,52.36,40.48,62.63,64.48,0.204,Alto,2005
30,Veracruz de Ignacio de la Llave,30131,Poza Rica De Hidalgo,152838,5.55,-,2.78,12.93,37.93,10.24,0.91,52.57,-1.506,Muy bajo,2000
30,Veracruz de Ignacio de la Llave,30108,Minatitlón,151983,8.01,4.25,4.88,33.55,41.14,11.17,27.76,49.91,-0.847,Bajo,2005
30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,151739,6.92,2.78,7.14,15.26,49.49,13.03,0,56.79,-1.757,Muy bajo,1990
30,Veracruz de Ignacio de la Llave,30044,córdoba,150454,9.54,8.89,6.45,20.36,56.48,17.08,13.13,66.51,-1.351,Bajo,1990
30,Veracruz de Ignacio de la Llave,30141,San Andr�s Tuxtla,148447,23.16,3.82,4.76,7.18,46.58,40.39,60.42,67.29,0.093,Alto,2005
30,Veracruz de Ignacio de la Llave,30028,Boca del Río,144549,6.41,6.49,4.81,24.83,51.36,7.12,0.35,53.27,-1.743,Muy bajo,1990
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,143362,5.52,0.75,1.98,32.81,35.77,11.41,24.37,41.47,-0.901,Bajo,2010
30,Veracruz de Ignacio de la Llave,30141,San Andr�s Tuxtla,142343,25,-,11.27,26.32,56.71,50.85,61.46,79.69,0.347,Alto,2000
30,Veracruz de Ignacio de la Llave,30028,Boca del Río,142207,2.76,0.08,0.03,0.7,19.34,0.65,1.16,24.02,-1.722,Muy bajo,2015
30,Veracruz de Ignacio de la Llave,30028,Boca del Río,141906,3.88,0.28,0.14,1.12,31.18,3,1.06,37.16,-1.731,Muy bajo,2005
30,Veracruz de Ignacio de la Llave,30028,Boca del Río,138058,3.3,0.13,0.15,1.34,26.81,2.27,1.16,26.8,-1.759,Muy bajo,2010
30,Veracruz de Ignacio de la Llave,30141,San Andr�s Tuxtla,137435,27.31,-,22.78,45.04,-,-,-,-,0.558,Alto,1995
30,Veracruz de Ignacio de la Llave,30028,Boca Del Río,135804,4.48,-,0.46,2.09,36.82,4.57,0.77,44.01,-1.747,Muy bajo,2000
30,Veracruz de Ignacio de la Llave,30028,Boca Del Río,135060,5.23,-,0.43,4.36,-,-,-,-,-1.616,Muy bajo,1995
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,134394,6.73,0.88,3.25,36.77,39.31,18.03,25.16,51.1,-0.884,Bajo,2005
30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,129527,6.07,1.14,2.16,18.95,32.73,3.72,28.31,39.83,-0.713,Bajo,2015
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,127622,8.63,-,15.58,50.9,-,-,-,-,-0.323,Medio,1995
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,126616,7.78,-,8.35,42.1,45.38,24.67,26.13,60.52,-0.797,Bajo,2000
30,Veracruz de Ignacio de la Llave,30118,Orizaba,126005,2.5,0.15,0.31,0.18,20.8,0.71,0.12,43.19,-1.538,Muy bajo,2015
30,Veracruz de Ignacio de la Llave,30141,San Andr�s Tuxtla,124634,28.04,31.67,30.45,47.58,67.89,58.93,60.16,81.22,0.208,Alto,1990
30,Veracruz de Ignacio de la Llave,30118,Orizaba,120995,3.49,0.2,0.35,0.3,27.31,1.48,0.12,35.03,-1.723,Muy bajo,2010
30,Veracruz de Ignacio de la Llave,30102,Martínez De La Torre,119166,11.9,-,6.26,46.16,49.51,24.43,39.74,68.92,-0.469,Medio,2000
30,Veracruz de Ignacio de la Llave,30118,Orizaba,118593,4.62,-,0.88,0.96,35.59,2.91,0.03,50.39,-1.742,Muy bajo,2000
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,118520,9.94,8.19,26.13,57.04,57.82,34.1,30.98,69.51,-0.816,Bajo,1990
30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,117725,7.49,0.96,1.38,23.88,41.11,4.42,28.31,36,-0.97,Bajo,2010
30,Veracruz de Ignacio de la Llave,30118,Orizaba,117289,3.88,0.22,0.44,0.73,30,1.98,0.01,42.55,-1.727,Muy bajo,2005
30,Veracruz de Ignacio de la Llave,30118,Orizaba,114425,5.15,-,1.49,2.26,-,-,-,-,-1.689,Muy bajo,1995
30,Veracruz de Ignacio de la Llave,30118,Orizaba,114216,6.15,2.82,2.58,8.05,45.51,4.26,0,60.57,-1.918,Muy bajo,1990
30,Veracruz de Ignacio de la Llave,30102,Martínez De La Torre,113560,12.92,-,9.74,51.07,-,-,-,-,-0.442,Medio,1995
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,110415,6.33,0.58,1.05,10.46,29.95,8.26,25.64,50.94,-0.678,Bajo,2015
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,106277,7.99,2.28,0.95,9.64,26.15,8.45,49.17,48.01,-0.54,Bajo,2015
30,Veracruz de Ignacio de la Llave,30160,Temapache,105404,16.18,-,18.46,73.57,-,-,-,-,0.593,Alto,1995
30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,104970,9.83,3.16,3.15,30.72,47.45,7.03,24.12,54.59,-0.78,Bajo,2005
30,Veracruz de Ignacio de la Llave,30160,�lamo Temapache,104694,9.48,0.95,1.16,31.64,32.22,7.63,75.92,66.65,0.122,Alto,2015
30,Veracruz de Ignacio de la Llave,30160,�lamo Temapache,104499,11.22,1.16,2.7,53.16,43.91,31.17,75.92,67.24,0.374,Medio,2010
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,103616,12.82,1.35,8.96,64.44,38.95,15.63,69.94,72.02,1.183,Alto,2015
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,103089,13.81,16.15,16.07,57.38,60.47,29.32,47.86,69.5,-0.663,Bajo,1990
30,Veracruz de Ignacio de la Llave,30160,Temapache,102946,14.89,-,13.03,69.86,58.78,51.31,77.73,81.48,0.399,Alto,2000
30,Veracruz de Ignacio de la Llave,30160,Temapache,102131,17.55,20.09,32.45,69.92,71.47,59.84,79.53,74.82,0.131,Alto,1990
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,101743,14.16,1.72,16.79,63.17,48.71,14.09,69.94,69.27,0.691,Alto,2010
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,101358,8.84,1.43,2.15,20.87,38.93,14.7,25.64,45.85,-0.679,Medio,2010
30,Veracruz de Ignacio de la Llave,30160,Temapache,100790,13.79,1.64,6.05,54.71,50.29,45.27,76.64,68.8,0.267,Alto,2005
30,Veracruz de Ignacio de la Llave,30123,Pánuco,100549,6.26,0.86,3.18,12.41,34.78,5.85,47.64,46.38,-0.464,Medio,2015
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,97949,16.13,2.79,38.68,66.38,55.88,67.99,71.26,71.2,1.177,Muy alto,2005
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,97768,11.03,2.21,2.8,28.15,45.13,20.03,25.57,58.19,-0.616,Medio,2005
30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,97437,10.8,-,8.06,43.92,52.08,12.05,23.48,64.65,-0.691,Medio,2000
30,Veracruz de Ignacio de la Llave,30123,Pánuco,97290,7.53,1.11,4.48,17.14,41.72,11.21,47.64,45.09,-0.593,Medio,2010
30,Veracruz de Ignacio de la Llave,30175,Tihuatlón,96418,8.79,0.33,2.23,45.37,40.07,8.52,61.98,47.75,0.136,Alto,2015
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,94829,18.25,-,61.3,72.23,61.03,73.31,73.12,84.32,1.187,Muy alto,2000
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,94087,11.44,4.64,2.36,24.88,38.6,15.37,49.17,48.22,-0.357,Medio,2010
30,Veracruz de Ignacio de la Llave,30123,Pánuco,93414,11.51,-,24.27,52.64,-,-,-,-,0.043,Medio,1995
30,Veracruz de Ignacio de la Llave,30038,Coatepec,92127,6.86,0.23,0.71,0.75,26.69,2.48,29.47,40.36,-1.032,Bajo,2015
30,Veracruz de Ignacio de la Llave,30123,Pánuco,91006,9.29,1.26,7.2,19.07,47.69,15.9,48.79,56.54,-0.551,Medio,2005
30,Veracruz de Ignacio de la Llave,30123,Pánuco,90657,10.34,-,16.43,30.94,53.53,20.4,52.43,66.96,-0.408,Medio,2000
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,90123,16.65,-,20.27,41.82,-,-,-,-,-0.136,Medio,1995
30,Veracruz de Ignacio de la Llave,30175,Tihuatlón,89774,10.59,1.14,3.99,74.86,47.66,24.06,61.98,51.63,0.243,Medio,2010
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,89492,22.96,-,70.31,79.32,-,-,-,-,1.579,Muy alto,1995
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,89382,14.86,-,12.55,33.21,53.43,26.55,50.14,67.25,-0.203,Medio,2000
30,Veracruz de Ignacio de la Llave,30123,Pánuco,87708,13.02,11.49,39.05,55.71,67.09,29.21,58.66,71.64,-0.37,Medio,1990
30,Veracruz de Ignacio de la Llave,30003,Acayucan,87267,9.96,1.05,1.47,15.34,33.15,6.9,39.23,59.19,-0.263,Medio,2015
30,Veracruz de Ignacio de la Llave,30038,Coatepec,86696,7.48,0.6,1.01,1.76,35.86,6.08,29.47,43.97,-1.063,Bajo,2010
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,86075,13.55,7.95,4.12,25.5,43.78,19.88,48.68,56.79,-0.409,Medio,2005
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,85352,17.79,38.3,29.76,47.63,66.43,35.05,53.75,71.16,-0.243,Medio,1990
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,85277,23.24,45.11,78.4,77.5,70.91,77.95,73.54,86.08,0.899,Alto,1990
30,Veracruz de Ignacio de la Llave,30003,Acayucan,83817,13.73,3.34,3.44,19.64,42.61,12.32,39.23,59.58,-0.259,Medio,2010
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,81827,11.78,5.39,6.49,33.23,40.34,9.98,44.86,57.09,0.506,Alto,2015
30,Veracruz de Ignacio de la Llave,30175,Tihuatlón,81660,17.16,-,21.26,74.73,-,-,-,-,0.564,Alto,1995
30,Veracruz de Ignacio de la Llave,30175,Tihuatlón,81088,15.7,-,13.79,72.61,59.01,45.2,66.03,78.29,0.298,Alto,2000
30,Veracruz de Ignacio de la Llave,30175,Tihuatlón,80923,13.23,1.39,6.53,74.37,52.56,36.18,63.18,66.11,0.233,Alto,2005
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan De Carpio,79845,15.11,-,7.5,30.84,-,-,-,-,-0.958,Bajo,1995
30,Veracruz de Ignacio de la Llave,30038,Coatepec,79787,8.83,1.7,1.32,2.26,40.87,9.59,29.27,56.72,-1.008,Bajo,2005
30,Veracruz de Ignacio de la Llave,30003,Acayucan,79509,18.25,-,16.08,45.14,-,-,-,-,-0.168,Medio,1995
30,Veracruz de Ignacio de la Llave,30003,Acayucan,79459,15.25,5.77,4.11,18.81,47.64,15.14,37.14,60.93,-0.438,Medio,2005
30,Veracruz de Ignacio de la Llave,30065,Emiliano Zapata,78336,4.72,0.99,1.45,2.34,26.01,4.24,73.23,39.55,-0.858,Bajo,2015
30,Veracruz de Ignacio de la Llave,30003,Acayucan,78243,17.2,-,9.91,35.4,55.15,22.74,38.88,72.16,-0.229,Medio,2000
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,77426,14.96,9,13.8,51.69,48.87,22.53,44.86,68.81,0.733,Alto,2010
30,Veracruz de Ignacio de la Llave,30175,Tihuatlón,77304,18.61,17.94,37,68.85,72.53,54.68,67.75,77.71,0.1,Alto,1990
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,76864,21.96,36.48,52.16,69.76,68.95,37.35,42.93,74.13,0.172,Alto,1990
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan,76755,16.47,20.58,12.04,25.64,53.53,17.65,40.11,61.73,-1.012,Bajo,1990
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,75372,20.12,-,44.4,71.25,-,-,-,-,0.474,Alto,1995
30,Veracruz de Ignacio de la Llave,30105,Medellón de Bravo,75346,4.72,1.7,1.01,10.48,26.79,4.38,40.04,33.52,-0.973,Bajo,2015
30,Veracruz de Ignacio de la Llave,30038,Coatepec,73536,10.23,-,2.29,2.09,47.46,16.23,29.61,67.17,-0.967,Bajo,2000
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,73077,19.12,-,34.45,66.17,58.6,32.38,43.31,74.49,0.556,Alto,2000
30,Veracruz de Ignacio de la Llave,30128,Perote,72795,8.64,0.53,0.57,1.27,42.8,2.33,45.61,51.15,-0.485,Medio,2015
30,Veracruz de Ignacio de la Llave,30038,Coatepec,70430,12.55,-,5.35,6.09,-,-,-,-,-0.915,Bajo,1995
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,70092,17.71,14.9,20.56,63.64,52.86,26.48,41.83,62.9,0.524,Alto,2005
30,Veracruz de Ignacio de la Llave,30003,Acayucan,70059,19.85,27.3,25.54,41.33,66.8,28.86,38.08,70.12,-0.473,Medio,1990
30,Veracruz de Ignacio de la Llave,30128,Perote,68982,9.81,1.19,1.24,1.56,51.78,4.82,45.61,60.79,-0.505,Medio,2010
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlón,68823,6.42,0.5,0.42,1.56,30.73,7.58,48.4,51.13,-0.725,Bajo,2015
30,Veracruz de Ignacio de la Llave,30068,Fort�n,66168,4.89,0.14,0.5,6.06,26.53,4.29,33.06,47.35,-0.968,Bajo,2015
30,Veracruz de Ignacio de la Llave,30010,Altotonga,65548,15.22,0.93,1.34,6.08,47.56,10.19,67.35,66.57,0.393,Alto,2015
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlón,65385,8.8,2.02,1.63,4.69,39.49,13.71,48.4,45.84,-0.733,Bajo,2010
30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,64796,15.09,-,20.35,56.4,-,-,-,-,-0.131,Medio,1995
30,Veracruz de Ignacio de la Llave,30109,Misantla,64249,8.45,1.36,1.31,8.4,34.64,7.36,57.36,67.04,-0.186,Medio,2015
30,Veracruz de Ignacio de la Llave,30109,Misantla,62919,10.82,2.04,2.96,22.67,42.82,19.27,57.36,64.98,-0.09,Medio,2010
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,61982,9.78,0.58,0.62,4.77,41,12.05,39.16,70.08,-0.041,Medio,2015
30,Veracruz de Ignacio de la Llave,30038,Coatepec,61793,14.4,11.27,10.16,9.94,60.1,24.28,31.21,73.04,-1.009,Bajo,1990
30,Veracruz de Ignacio de la Llave,30065,Emiliano Zapata,61718,5.85,2.21,1.48,1.25,33.11,5.2,73.23,32.66,-1.02,Bajo,2010
30,Veracruz de Ignacio de la Llave,30128,Perote,61272,11.94,1.43,1.9,1.74,58.2,8.07,43.44,66.18,-0.542,Medio,2005
30,Veracruz de Ignacio de la Llave,30109,Misantla,60771,13.51,-,12.18,29.67,57.61,37.92,62.57,79.99,-0.019,Alto,2000
30,Veracruz de Ignacio de la Llave,30071,Huatusco,60674,10.77,0.61,2.44,6.95,37.57,6.74,42.62,61.92,-0.126,Medio,2015
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlón,60605,9.92,3.48,2.78,5.62,45.07,22.06,46.93,60.2,-0.674,Bajo,2005
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,60541,24.43,-,12.29,79.42,-,-,-,-,1.179,Muy alto,1995
30,Veracruz de Ignacio de la Llave,30010,Altotonga,60396,18.18,1.91,3.24,28.06,59.57,20.16,67.35,76.56,0.66,Alto,2010
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,60264,26.15,54.83,33.05,87.1,73.64,75.43,100,88.09,0.911,Alto,1990
30,Veracruz de Ignacio de la Llave,30109,Misantla,59980,12.37,3.49,4.02,35.65,49.53,27.83,59.12,67.54,-0.101,Medio,2005
30,Veracruz de Ignacio de la Llave,30109,Misantla,59794,15.16,-,17.81,28,-,-,-,-,0.061,Medio,1995
30,Veracruz de Ignacio de la Llave,30068,Fort�n,59761,5.44,0.76,0.8,4.51,34.13,6.24,33.07,44.86,-1.144,Bajo,2010
30,Veracruz de Ignacio de la Llave,30105,Medellón,59126,5.95,1.68,0.97,27.83,30.93,4.86,40.04,25.13,-1.148,Bajo,2010
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,58735,21.82,-,9.93,66.53,55.23,70.69,100,86.59,0.716,Alto,2000
30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,58479,20.29,1.07,2.87,8.91,47.97,11.42,57.3,61.24,0.635,Alto,2015
30,Veracruz de Ignacio de la Llave,30109,Misantla,58251,16.57,23.87,29.86,38.32,69.25,47.6,67.03,85.15,-0.07,Medio,1990
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,58084,12.64,0.95,1.63,7.32,50.34,18.2,39.16,61.16,-0.211,Medio,2010
30,Veracruz de Ignacio de la Llave,30133,Pueblo Viejo,57646,4.02,0.8,1.8,14.57,37.13,6.68,9.28,44.72,-0.744,Bajo,2015
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,57466,21.37,6.2,3.28,8.57,31.33,6.98,72.6,70.65,0.523,Alto,2015
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan de Carpio,57366,10.85,4.42,1.17,12.62,31.24,4.85,46.7,49.36,-0.747,Bajo,2010
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan de Carpio,57147,9.73,2.37,1.22,8.86,25.63,5.43,46.7,48.99,-0.551,Bajo,2015
30,Veracruz de Ignacio de la Llave,30010,Altotonga,56962,22.17,4.66,6.35,37.69,66.88,28.24,68.27,70.56,0.554,Alto,2005
30,Veracruz de Ignacio de la Llave,30173,Tezonapa,56956,15.11,3.44,3.45,38.46,43.34,14.42,89.78,75.82,1.05,Alto,2015
30,Veracruz de Ignacio de la Llave,30040,Coatzintla,56897,6.43,0.44,1.15,9.81,30.57,10.45,29.61,33.62,-0.834,Bajo,2015
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlón,56896,11.79,-,5.59,7.52,51.97,27.28,47.62,71.29,-0.597,Medio,2000
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,56427,22.4,5.03,5.55,12.05,41.37,14.79,72.6,67.68,0.341,Medio,2010
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,55844,14.5,0.89,2.26,22.09,25.65,10.41,100,66.97,0.32,Alto,2015
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,55373,19.27,1.6,6.34,46.64,42.78,71.62,100,73.12,0.621,Alto,2005
30,Veracruz de Ignacio de la Llave,30133,Pueblo Viejo,55358,5.28,1.17,1.81,19.88,46.41,8.18,9.28,42.38,-0.926,Bajo,2010
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,54982,16.58,0.56,4.08,36.88,37.04,39.41,100,70.42,0.607,Alto,2010
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,54939,26.02,8.68,10.59,21.79,47.15,24.99,72.29,70.54,0.349,Alto,2005
30,Veracruz de Ignacio de la Llave,30071,Huatusco,54561,12.44,1.54,2.47,3.96,48.6,22.61,42.62,66.61,-0.091,Medio,2010
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,54539,27.45,-,19.28,35.52,57.43,42.35,71.86,83.54,0.669,Alto,2000
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,54522,31.97,-,28.66,50.33,-,-,-,-,0.779,Alto,1995
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan de Carpio,54518,13.07,6.01,2.07,16.48,34.83,10.57,46.73,50.55,-0.785,Bajo,2005
30,Veracruz de Ignacio de la Llave,30128,Perote,54365,14.22,-,3.41,0.9,60.72,12.84,43.26,78.37,-0.512,Medio,2000
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,54321,15.09,2.22,3.63,10.06,55.53,24.91,38.97,65.88,-0.267,Medio,2005
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan De Carpio,54185,13.62,-,4.53,24.18,40.56,13.75,47.41,59.87,-0.774,Bajo,2000
30,Veracruz de Ignacio de la Llave,30083,Ixhuatlón de Madero,54132,20.67,1.57,2.93,38.68,33.61,28.47,100,66.82,1.264,Muy alto,2015
30,Veracruz de Ignacio de la Llave,30068,Fort�n,53311,7.58,2.39,1.11,9.06,39.43,11.5,26.11,52.19,-1.078,Bajo,2005
30,Veracruz de Ignacio de la Llave,30010,Altotonga,53241,25.25,-,26.76,25.35,69.76,34.87,70.95,83.56,0.642,Alto,2000
30,Veracruz de Ignacio de la Llave,30011,Alvarado,52927,9.81,2.09,1.05,12.92,23.84,2.68,43.93,45.21,-0.646,Bajo,2015
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlón,52798,13.39,-,7.4,9.19,-,-,-,-,-0.527,Medio,1995
30,Veracruz de Ignacio de la Llave,30130,Playa Vicente,52754,26.38,-,17.81,70.11,-,-,-,-,0.81,Alto,1995
30,Veracruz de Ignacio de la Llave,30133,Pueblo Viejo,52593,6.86,1.35,2.8,19.3,52.41,12.6,9.02,48.68,-0.95,Bajo,2005
30,Veracruz de Ignacio de la Llave,30173,Tezonapa,52584,17.3,4.86,6.62,65.26,49.2,6.24,89.78,79.79,0.81,Alto,2010
30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,52510,26.2,2.36,3.69,12.67,61.42,32.42,57.3,69.16,0.895,Alto,2010
30,Veracruz de Ignacio de la Llave,30173,Tezonapa,52356,26.72,40.38,44.05,70.85,75.48,58.58,89.73,85.71,0.759,Alto,1990
30,Veracruz de Ignacio de la Llave,30011,Alvarado,51955,10.75,3.79,2.7,23.28,32.16,4.99,43.93,52.32,-0.608,Medio,2010
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,51877,16.55,-,7.08,13.12,61.02,30.51,38.94,78.02,-0.239,Medio,2000
30,Veracruz de Ignacio de la Llave,30128,Perote,51688,16.64,-,5.64,11.23,-,-,-,-,-0.389,Medio,1995
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,51476,32.51,54.04,39.83,59.68,71.55,55.4,72.49,84.94,0.671,Alto,1990
30,Veracruz de Ignacio de la Llave,30173,Tezonapa,51006,22.98,-,29.91,72.34,63.97,51.46,100,84.43,1.104,Muy alto,2000
30,Veracruz de Ignacio de la Llave,30023,Atzalan,50873,17.87,2.29,2.83,7.6,45.48,9,100,75.98,0.81,Alto,2015
